"COD_EMPRESA","NUM_PEDIDO","NUM_SEQUENCIA","COD_ITEM","QTD_PECAS_SOLIC","PRE_UNIT","PCT_DESC_ADIC","PCT_DESC_BRUTO","PRZ_ENTREGA","VAL_SEGURO_UNIT","VAL_FRETE_UNIT"
"01",22544,2,"0512051501003  ",1,960,0,0,[2018/02/22:12:00:00 AM],0,0
"01",21307,2,"0301020101106  ",1,441,0,0,[2017/05/10:12:00:00 AM],0,0
"01",23663,3,"0302081401004  ",1,2537,0,0,[2018/06/07:12:00:00 AM],0,0
"01",23663,4,"0302081401003  ",1,2537,0,0,[2018/06/07:12:00:00 AM],0,0
"01",23675,1,"9842010201001  ",15,1325,0,0,[2018/06/07:12:00:00 AM],0,0
"01",23676,1,"3201010101001  ",1,8442,0,0,[2018/08/03:12:00:00 AM],0,0
"01",31915,1,"9816010102005  ",14,35.5,0,0,[2022/01/28:12:00:00 AM],0,0
"01",23676,2,"3201010101001  ",1,10312,0,0,[2018/08/03:12:00:00 AM],0,0
"01",20912,1,"0301010201031  ",2,2210,0,0,[2017/03/06:12:00:00 AM],0,0
"01",31284,1,"0302010101034  ",18,246.19,0,0,[2021/10/22:12:00:00 AM],0,0
"01",22278,1,"0301010203023  ",1,6052,0,0,[2017/10/04:12:00:00 AM],0,0
"01",21307,3,"0301020101107  ",1,441,0,0,[2017/05/10:12:00:00 AM],0,0
"01",20980,1,"0302030902003  ",1,3760,0,0,[2017/03/17:12:00:00 AM],0,0
"01",21307,4,"0301020101108  ",1,398,0,0,[2017/06/28:12:00:00 AM],0,0
"01",20803,1,"3305010202008  ",1,9475,0,0,[2017/03/08:12:00:00 AM],0,0
"01",20803,2,"3305010202009  ",1,9615,0,0,[2017/03/08:12:00:00 AM],0,0
"01",20803,3,"3311010201008  ",1,24950,0,0,[2017/03/27:12:00:00 AM],0,0
"01",20803,4,"3311010201009  ",1,21440,0,0,[2017/03/08:12:00:00 AM],0,0
"01",20803,5,"3305010202004  ",1,485,0,0,[2017/03/08:12:00:00 AM],0,0
"01",20803,6,"3305010202005  ",1,730,0,0,[2017/03/08:12:00:00 AM],0,0
"01",20803,7,"0302082001120  ",2,3755,0,0,[2017/03/31:12:00:00 AM],0,0
"01",20803,8,"0302082001121  ",2,3206,0,0,[2017/03/31:12:00:00 AM],0,0
"01",20980,2,"0302030902004  ",1,4655,0,0,[2017/03/17:12:00:00 AM],0,0
"01",23225,2,"0301020101028  ",1,5180,0,0,[2018/03/23:12:00:00 AM],0,0
"01",23225,3,"0301020101027  ",1,6110,0,0,[2018/03/23:12:00:00 AM],0,0
"01",23225,4,"0301020101011  ",1,3165,0,0,[2018/03/23:12:00:00 AM],0,0
"01",23225,5,"0301020101026  ",1,1465,0,0,[2018/03/23:12:00:00 AM],0,0
"01",21233,1,"0302060101002  ",200,48.5,0,0,[2017/04/25:12:00:00 AM],0,0
"01",21277,1,"0512050901003  ",1,2980,0,0,[2017/06/15:12:00:00 AM],0,0
"01",20980,3,"0302082001005  ",1,1045,0,0,[2017/04/07:12:00:00 AM],0,0
"01",20980,4,"0302082001006  ",1,1045,0,0,[2017/04/07:12:00:00 AM],0,0
"01",20980,5,"3201010101001  ",1,1500,0,0,[2017/04/30:12:00:00 AM],0,0
"01",21277,2,"0512050901005  ",1,680,0,0,[2017/06/15:12:00:00 AM],0,0
"01",24051,1,"0302010101006  ",27,71,0,0,[2018/09/21:12:00:00 AM],0,0
"01",29900,2,"0301020101030  ",1,1610,0,0,[2021/04/20:12:00:00 AM],0,0
"01",27077,1,"0302050101003  ",1,1,0,0,[2020/01/30:12:00:00 AM],0,0
"01",29900,3,"0301020101044  ",1,1325,0,0,[2021/04/20:12:00:00 AM],0,0
"01",21777,1,"0301020101101  ",1,498,0,0,[2017/07/21:12:00:00 AM],0,0
"01",21455,1,"3201010101001  ",1,19470,0,0,[2017/05/29:12:00:00 AM],0,0
"01",21455,2,"3201010101001  ",1,21142,0,0,[2017/05/29:12:00:00 AM],0,0
"01",21455,3,"3201010101001  ",1,12500,0,0,[2017/05/29:12:00:00 AM],0,0
"01",21455,4,"3201010101001  ",1,12350,0,0,[2017/05/29:12:00:00 AM],0,0
"01",21484,1,"3201010201001  ",2,1680,0,0,[2017/06/01:12:00:00 AM],0,0
"01",21777,2,"0301020101106  ",1,441,0,0,[2017/08/15:12:00:00 AM],0,0
"01",21777,3,"0301020101107  ",1,441,0,0,[2017/08/15:12:00:00 AM],0,0
"01",21777,4,"0301020101108  ",1,430,0,0,[2017/08/15:12:00:00 AM],0,0
"01",21796,2,"0302080801009  ",4,495,0,0,[2017/07/26:12:00:00 AM],0,0
"01",21796,3,"0302080801002  ",10,152,0,0,[2017/08/18:12:00:00 AM],0,0
"01",23070,1,"3201010101001  ",1,19.75,0,0,[2018/02/26:12:00:00 AM],0,0
"01",21796,1,"0302080101006  ",11,498,0,0,[2017/08/18:12:00:00 AM],0,0
"01",21796,4,"0302020101019  ",6,80,0,0,[2017/07/26:12:00:00 AM],0,0
"01",21796,5,"0301030103007  ",2,89,0,0,[2017/07/26:12:00:00 AM],0,0
"01",21830,1,"0302010101010  ",46,220,0,0,[2017/08/31:12:00:00 AM],0,0
"01",22181,1,"I0302010101015 ",30,180,0,0,[2017/09/20:12:00:00 AM],0,0
"01",23225,1,"0206010101004  ",1,2980,0,0,[2018/04/09:12:00:00 AM],0,0
"01",23225,6,"0301020101163  ",1,6355,0,0,[2018/03/23:12:00:00 AM],0,0
"01",22211,1,"0302010101039  ",32,132,0,0,[2017/09/22:12:00:00 AM],0,0
"01",23225,7,"0301020101163  ",1,9520,0,0,[2018/03/23:12:00:00 AM],0,0
"01",23225,8,"0301020101029  ",6,150,0,0,[2018/03/23:12:00:00 AM],0,0
"01",23225,9,"0503030101007  ",1,620,0,0,[2018/03/29:12:00:00 AM],0,0
"01",23225,10,"0503030101005  ",1,735,0,0,[2018/03/29:12:00:00 AM],0,0
"01",23225,11,"0301020101031  ",1,11150,0,0,[2018/03/29:12:00:00 AM],0,0
"01",22881,2,"0512050901004  ",1,2358,0,0,[2018/03/05:12:00:00 AM],0,0
"01",22863,1,"0302040501001  ",2,970,0,0,[2018/02/28:12:00:00 AM],0,0
"01",22865,1,"9843010101002  ",1,2031,0,0,[2018/02/28:12:00:00 AM],0,0
"01",29900,1,"0206010101004  ",1,3435,0,0,[2021/04/20:12:00:00 AM],0,0
"01",24946,2,"0301020206034  ",1,25049,0,0,[2019/03/01:12:00:00 AM],0,0
"01",22098,1,"0302030902001  ",2,2800,0,0,[2017/09/04:12:00:00 AM],0,0
"01",29900,4,"0301020101045  ",1,460,0,0,[2021/04/20:12:00:00 AM],0,0
"01",26656,1,"0302010101034  ",24,175,0,0,[2019/10/23:12:00:00 AM],0,0
"01",22865,2,"9843010301001  ",3,1042,0,0,[2018/02/28:12:00:00 AM],0,0
"01",22865,3,"9843010201001  ",1,4710,0,0,[2018/02/28:12:00:00 AM],0,0
"01",22414,1,"0301020101163  ",1,6030,0,0,[2017/10/26:12:00:00 AM],0,0
"01",22976,1,"3201010101001  ",1,19.8,0,0,[2018/02/12:12:00:00 AM],0,0
"01",22976,2,"3201010101001  ",1,19.8,0,0,[2018/02/12:12:00:00 AM],0,0
"01",26656,2,"0302020101014  ",24,135,0,0,[2019/11/22:12:00:00 AM],0,0
"01",26659,1,"0512010101002  ",1,63000,0,0,[2019/10/24:12:00:00 AM],0,0
"01",24805,1,"0301020101163  ",1,7935,0,0,[2018/12/18:12:00:00 AM],0,0
"01",29900,5,"0301020101073  ",1,1765,0,0,[2021/04/20:12:00:00 AM],0,0
"01",22881,1,"0512051101009  ",1,923,0,0,[2018/03/05:12:00:00 AM],0,0
"01",23225,12,"0301020101024  ",1,415,0,0,[2018/03/23:12:00:00 AM],0,0
"01",23225,13,"0301020101013  ",1,4850,0,0,[2018/04/30:12:00:00 AM],0,0
"01",23225,14,"0301020101107  ",1,476,0,0,[2018/03/23:12:00:00 AM],0,0
"01",22858,1,"3201010101001  ",1,23.2,0,0,[2018/01/23:12:00:00 AM],0,0
"01",24805,2,"0301020101024  ",1,415,0,0,[2018/12/18:12:00:00 AM],0,0
"01",22734,2,"0301020101027  ",1,6190,0,0,[2017/12/21:12:00:00 AM],0,0
"01",22734,1,"0301020101028  ",1,5365,0,0,[2017/12/21:12:00:00 AM],0,0
"01",24946,3,"0302081501003  ",1,2290,0,0,[2019/01/28:12:00:00 AM],0,0
"01",29900,6,"0301020101076  ",1,560,0,0,[2021/04/20:12:00:00 AM],0,0
"01",24030,1,"0301020206041  ",1,27612,0,0,[2018/09/21:12:00:00 AM],0,0
"01",24946,4,"0302081501004  ",1,2290,0,0,[2019/01/28:12:00:00 AM],0,0
"01",24946,5,"0302081301001  ",1,2437,0,0,[2019/01/28:12:00:00 AM],0,0
"01",24946,6,"0302081301002  ",1,2437,0,0,[2019/01/28:12:00:00 AM],0,0
"01",22842,1,"0302082001139  ",20,591,0,0,[2018/01/22:12:00:00 AM],0,0
"01",29900,7,"0301020101077  ",1,45,0,0,[2021/04/20:12:00:00 AM],0,0
"01",23225,15,"0301020101108  ",1,476,0,0,[2018/03/23:12:00:00 AM],0,0
"01",23225,16,"0511080101059  ",1,180,0,0,[2018/03/29:12:00:00 AM],0,0
"01",23095,1,"0203030101003  ",1,15700,0,0,[2018/03/01:12:00:00 AM],0,0
"01",29900,8,"0301020101078  ",1,303,0,0,[2021/04/20:12:00:00 AM],0,0
"01",29900,9,"0301020101079  ",1,305,0,0,[2021/04/20:12:00:00 AM],0,0
"01",27756,1,"0302080901006  ",1,108,0,0,[2020/05/27:12:00:00 AM],0,0
"01",29900,10,"0301020101081  ",1,340,0,0,[2021/04/20:12:00:00 AM],0,0
"01",29900,11,"0301020101179  ",1,275,0,0,[2021/04/20:12:00:00 AM],0,0
"01",29900,12,"0301020101137  ",1,104,0,0,[2021/04/20:12:00:00 AM],0,0
"01",29900,13,"0501010402026  ",3,4,0,0,[2021/04/20:12:00:00 AM],0,0
"01",24464,1,"0203030105001  ",1,18955,0,0,[2018/10/16:12:00:00 AM],0,0
"01",29900,14,"0501010401025  ",2,2.5,0,0,[2021/04/20:12:00:00 AM],0,0
"01",29900,15,"0501010409005  ",2,8.5,0,0,[2021/04/20:12:00:00 AM],0,0
"01",29900,16,"0501010401026  ",6,3,0,0,[2021/04/20:12:00:00 AM],0,0
"01",27375,1,"0301240102007  ",1,3280,0,0,[2020/03/18:12:00:00 AM],0,0
"01",29900,17,"0501010402009  ",4,1.5,0,0,[2021/04/20:12:00:00 AM],0,0
"01",29900,18,"0501010102006  ",3,1,0,0,[2021/04/20:12:00:00 AM],0,0
"01",29900,19,"0501010102005  ",8,0.75,0,0,[2021/04/20:12:00:00 AM],0,0
"01",23182,1,"3201010101001  ",1,21.6,0,0,[2018/03/13:12:00:00 AM],0,0
"01",23225,17,"0511020101028  ",1,6.1,0,0,[2018/03/29:12:00:00 AM],0,0
"01",23225,18,"0501010502009  ",2,55,0,0,[2018/03/20:12:00:00 AM],0,0
"01",23225,19,"0501010103005  ",1,38,0,0,[2018/03/20:12:00:00 AM],0,0
"01",22380,1,"3305010301003  ",9,360,0,0,[2017/10/30:12:00:00 AM],0,0
"01",22380,2,"3305010301001  ",3,398,0,0,[2017/10/30:12:00:00 AM],0,0
"01",27099,1,"0301060104202  ",1,9755,0,0,[2020/02/21:12:00:00 AM],0,0
"01",26305,1,"0302030202001  ",1,2570,0,0,[2019/09/27:12:00:00 AM],0,0
"01",26305,2,"0302030202002  ",1,2952.74,0,0,[2019/09/27:12:00:00 AM],0,0
"01",22258,2,"0301020103030  ",1,1207,0,0,[2017/10/06:12:00:00 AM],0,0
"01",21951,1,"3201010101001  ",1,23.95,0,0,[2017/09/16:12:00:00 AM],0,0
"01",24946,1,"0301020206033  ",1,24315,0,0,[2019/03/01:12:00:00 AM],0,0
"01",22558,1,"0503020201023  ",2,12765,0,0,[2017/11/21:12:00:00 AM],0,0
"01",25470,1,"0301060101041  ",32,16,0,0,[2019/04/30:12:00:00 AM],0,0
"01",23040,1,"3201010101001  ",8,35,0,0,[2018/02/21:12:00:00 AM],0,0
"01",23420,1,"0301020205046  ",1,13880,0,0,[2018/04/20:12:00:00 AM],0,0
"01",22675,1,"3201010101001  ",1,15.28,0,0,[2017/12/11:12:00:00 AM],0,0
"01",22675,2,"3201010101001  ",1,15.28,0,0,[2017/12/11:12:00:00 AM],0,0
"01",22217,1,"0302010101010  ",24,195,0,0,[2017/12/22:12:00:00 AM],0,0
"01",22217,2,"0302020101017  ",16,166,0,0,[2017/12/22:12:00:00 AM],0,0
"01",27827,1,"0462010201008  ",1,8854.8,0,0,[2020/06/03:12:00:00 AM],0,0
"01",23374,1,"0301020101008  ",1,15540,0,0,[2018/04/26:12:00:00 AM],0,0
"01",23374,2,"0301020101048  ",6,270,0,0,[2018/04/26:12:00:00 AM],0,0
"01",32062,1,"0302082001019  ",15,2009.6,0,0,[2022/03/04:12:00:00 AM],0,0
"01",23392,1,"0302010101001  ",18,92,0,0,[2018/04/19:12:00:00 AM],0,0
"01",22258,3,"0301020103032  ",1,1413,0,0,[2017/10/06:12:00:00 AM],0,0
"01",22258,4,"0501010401083  ",1,24.31,0,0,[2017/10/16:12:00:00 AM],0,0
"01",22258,5,"0501010102010  ",1,2.1,0,0,[2017/10/16:12:00:00 AM],0,0
"01",22217,3,"0302080201017  ",2,660,0,0,[2018/01/10:12:00:00 AM],0,0
"01",22217,4,"0302082001019  ",2,955,0,0,[2018/01/10:12:00:00 AM],0,0
"01",22217,5,"0302082001020  ",2,812,0,0,[2018/01/10:12:00:00 AM],0,0
"01",22217,6,"0302082001019  ",3,615,0,0,[2018/01/10:12:00:00 AM],0,0
"01",24523,1,"9870010301001  ",30,1151.5,0,0,[2018/10/26:12:00:00 AM],0,0
"01",32062,2,"0302082001019  ",15,2009.6,0,0,[2022/05/16:12:00:00 AM],0,0
"01",23325,1,"0302010101033  ",12,162,0,0,[2018/04/09:12:00:00 AM],0,0
"01",22380,3,"3305010301010  ",2,185,0,0,[2017/10/30:12:00:00 AM],0,0
"01",22258,1,"0301020103099  ",1,12332,0,0,[2017/10/16:12:00:00 AM],0,0
"01",23325,2,"0302020101019  ",12,71,0,0,[2018/04/09:12:00:00 AM],0,0
"01",26050,1,"0302030902004  ",1,3562,0,0,[2019/10/03:12:00:00 AM],0,0
"01",26050,2,"0302030902003  ",3,2877,0,0,[2019/10/03:12:00:00 AM],0,0
"01",23846,2,"3201010101001  ",1,654,0,0,[2018/08/31:12:00:00 AM],0,0
"01",21141,1,"0513020302002  ",2,6650,0,0,[2017/04/11:12:00:00 AM],0,0
"01",23420,2,"0301020205007  ",1,13880,0,0,[2018/04/20:12:00:00 AM],0,0
"01",32062,3,"0425010701012  ",20,3097.6,0,0,[2022/05/16:12:00:00 AM],0,0
"01",32125,1,"0301040101016  ",8,835.68,0,0,[2022/02/25:12:00:00 AM],0,0
"01",24736,1,"0498010101001  ",10,1845,0,0,[2019/01/31:12:00:00 AM],0,0
"01",23839,1,"0301020103102  ",1,19813,0,0,[2018/07/25:12:00:00 AM],0,0
"01",31181,1,"3314010101005  ",2,81454.42,0,0,[2021/10/04:12:00:00 AM],0,0
"01",23846,1,"3201010101001  ",1,828.4,0,0,[2018/08/31:12:00:00 AM],0,0
"01",23813,2,"0302010101001  ",16,95,0,0,[2018/07/03:12:00:00 AM],0,0
"01",31181,2,"3314010101003  ",1,2527.91,0,0,[2021/10/04:12:00:00 AM],0,0
"01",30150,1,"9886010102001  ",1,22251.12,0,0,[2021/05/24:12:00:00 AM],0,0
"01",23259,1,"0425010402005  ",12,1,0,0,[2018/03/26:12:00:00 AM],0,0
"01",23846,3,"3201010101001  ",1,305.2,0,0,[2018/08/31:12:00:00 AM],0,0
"01",23846,4,"3201010101001  ",1,291.6,0,0,[2018/08/31:12:00:00 AM],0,0
"01",23846,5,"3201010101001  ",1,108,0,0,[2018/08/31:12:00:00 AM],0,0
"01",23846,6,"3201010101001  ",1,108,0,0,[2018/08/31:12:00:00 AM],0,0
"01",23853,1,"0301020101163  ",1,7060,0,0,[2018/07/11:12:00:00 AM],0,0
"01",27538,2,"3201010101001  ",1020,20.5,0,0,[2020/04/16:12:00:00 AM],0,0
"01",24519,1,"0301030105056  ",2,1,0,0,[2018/10/25:12:00:00 AM],0,0
"01",27538,3,"3201010101001  ",180,22.1,0,0,[2020/04/16:12:00:00 AM],0,0
"01",25470,2,"0301060101042  ",32,1,0,0,[2019/04/30:12:00:00 AM],0,0
"01",21903,1,"3201010101001  ",1,17000,0,0,[2017/09/30:12:00:00 AM],0,0
"01",23374,3,"0511020101004  ",2,61,0,0,[2018/04/26:12:00:00 AM],0,0
"01",23645,1,"9864010101008  ",15,1663,0,0,[2018/07/27:12:00:00 AM],0,0
"01",23645,2,"9864010101010  ",3,1420,0,0,[2018/07/27:12:00:00 AM],0,0
"01",23645,3,"9864010201005  ",6,320,0,0,[2018/07/27:12:00:00 AM],0,0
"01",23645,4,"9864010201006  ",6,453,0,0,[2018/07/27:12:00:00 AM],0,0
"01",24519,2,"0301030105057  ",2,1,0,0,[2018/10/25:12:00:00 AM],0,0
"01",21903,2,"3201010101001  ",1,14000,0,0,[2017/09/30:12:00:00 AM],0,0
"01",21903,3,"3305010202004  ",1,536,0,0,[2017/08/25:12:00:00 AM],0,0
"01",21903,4,"3201010101001  ",2,17545,0,0,[2017/09/30:12:00:00 AM],0,0
"01",23813,1,"0302010101003  ",20,48,0,0,[2018/07/27:12:00:00 AM],0,0
"01",24483,1,"0302010101018  ",160,190,0,0,[2018/11/01:12:00:00 AM],0,0
"01",29857,1,"0302030401003  ",3,4290,0,0,[2021/04/13:12:00:00 AM],0,0
"01",29857,2,"0302030401004  ",3,4906,0,0,[2021/04/13:12:00:00 AM],0,0
"01",23682,1,"3310010101001  ",1,240,0,0,[2018/06/13:12:00:00 AM],0,0
"01",23682,2,"0302082004013  ",5,265,0,0,[2018/06/13:12:00:00 AM],0,0
"01",23682,3,"0302082004015  ",1,208,0,0,[2018/06/13:12:00:00 AM],0,0
"01",23682,4,"0302082004012  ",1,746,0,0,[2018/06/13:12:00:00 AM],0,0
"01",23682,5,"0302082004014  ",5,615,0,0,[2018/06/13:12:00:00 AM],0,0
"01",29857,3,"0302030401001  ",3,4417.6,0,0,[2021/04/13:12:00:00 AM],0,0
"01",23682,6,"0302082004014  ",5,615,0,0,[2018/07/06:12:00:00 AM],0,0
"01",22000,1,"9840010101004  ",2,4883.25,0,0,[2017/08/24:12:00:00 AM],0,0
"01",23645,5,"9864010201003  ",7,399,0,0,[2018/07/27:12:00:00 AM],0,0
"01",23645,6,"9864010201004  ",7,370,0,0,[2018/07/27:12:00:00 AM],0,0
"01",24259,1,"0302080801008  ",2,265,0,0,[2018/09/18:12:00:00 AM],0,0
"01",23645,7,"9864010201001  ",162,391,0,0,[2018/07/27:12:00:00 AM],0,0
"01",23418,1,"0511020101025  ",1,1,0,0,[2018/04/20:12:00:00 AM],0,0
"01",23418,2,"0511020101026  ",1,1,0,0,[2018/04/20:12:00:00 AM],0,0
"01",23645,8,"9864010201002  ",132,429,0,0,[2018/07/27:12:00:00 AM],0,0
"01",24259,2,"0302080801002  ",8,162,0,0,[2018/10/26:12:00:00 AM],0,0
"01",23755,1,"1102060101001  ",1,8768,0,0,[2018/07/04:12:00:00 AM],0,0
"01",24259,3,"0302080801003  ",2,113,0,0,[2018/10/26:12:00:00 AM],0,0
"01",25818,2,"0301020103030  ",1,1495,0,0,[2019/06/17:12:00:00 AM],0,0
"01",25766,1,"0428010401004  ",1,488,0,0,[2019/07/12:12:00:00 AM],0,0
"01",29857,4,"0302030401002  ",3,4884,0,0,[2021/04/13:12:00:00 AM],0,0
"01",29857,5,"0302031102001  ",3,13816,0,0,[2021/04/13:12:00:00 AM],0,0
"01",25818,1,"0301020103107  ",1,24412,0,0,[2019/06/17:12:00:00 AM],0,0
"01",22833,1,"0302010101010  ",1,233,0,0,[2018/01/22:12:00:00 AM],0,0
"01",22833,2,"0302020101017  ",1,201,0,0,[2018/01/22:12:00:00 AM],0,0
"01",22770,1,"0301020101175  ",1,1,0,0,[2018/01/08:12:00:00 AM],0,0
"01",22770,2,"0301020101012  ",1,1,0,0,[2018/01/08:12:00:00 AM],0,0
"01",22770,3,"0301020101052  ",1,1,0,0,[2018/01/08:12:00:00 AM],0,0
"01",22770,4,"0301020102017  ",1,1,0,0,[2018/01/08:12:00:00 AM],0,0
"01",22202,1,"0302010101033  ",12,198,0,0,[2017/09/20:12:00:00 AM],0,0
"01",22770,5,"0301020102018  ",1,1,0,0,[2018/01/08:12:00:00 AM],0,0
"01",22770,6,"0301020102019  ",1,1,0,0,[2018/01/08:12:00:00 AM],0,0
"01",22770,7,"0501010401018  ",15,1,0,0,[2018/01/08:12:00:00 AM],0,0
"01",22770,8,"0501010501004  ",16,1,0,0,[2018/01/08:12:00:00 AM],0,0
"01",22770,9,"0501010102004  ",16,1,0,0,[2018/01/08:12:00:00 AM],0,0
"01",22770,10,"0501010402002  ",6,1,0,0,[2018/01/08:12:00:00 AM],0,0
"01",29857,6,"0302031102002  ",3,12936,0,0,[2021/04/13:12:00:00 AM],0,0
"01",22202,2,"0302020101019  ",6,86.5,0,0,[2017/09/20:12:00:00 AM],0,0
"01",22202,3,"0302080101006  ",5,538,0,0,[2017/09/20:12:00:00 AM],0,0
"01",22202,4,"0302080801009  ",4,540,0,0,[2017/09/20:12:00:00 AM],0,0
"01",23864,1,"0301020101163  ",1,7060,0,0,[2018/08/24:12:00:00 AM],0,0
"01",22034,1,"0302080101010  ",4,1050,0,0,[2017/09/22:12:00:00 AM],0,0
"01",23075,1,"0206010101004  ",1,3100,0,0,[2018/02/27:12:00:00 AM],0,0
"01",27538,1,"3201010101001  ",3180,20.5,0,0,[2020/04/16:12:00:00 AM],0,0
"01",24358,1,"0302080202001  ",5,1138,0,0,[2018/10/02:12:00:00 AM],0,0
"01",23951,1,"0302080101006  ",49,490,0,0,[2018/09/21:12:00:00 AM],0,0
"01",21572,1,"3305010202012  ",3,18440,0,0,[2019/05/20:12:00:00 AM],0,0
"01",21572,2,"3305010202010  ",3,18025,0,0,[2019/05/20:12:00:00 AM],0,0
"01",21572,3,"3305010202004  ",3,550,0,0,[2019/05/20:12:00:00 AM],0,0
"01",23754,1,"1102010201001  ",1,1,0,0,[2018/07/06:12:00:00 AM],0,0
"01",28507,1,"1102060101001  ",1,10820,0,0,[2020/09/28:12:00:00 AM],0,0
"01",23590,1,"0302082001001  ",6,658,0,0,[2018/05/21:12:00:00 AM],0,0
"01",21572,4,"3305010202005  ",3,705,0,0,[2019/05/20:12:00:00 AM],0,0
"01",24418,1,"0301020101027  ",1,6110,0,0,[2018/11/22:12:00:00 AM],0,0
"01",31293,2,"0302010101010  ",50,326.7,0,0,[2021/10/26:12:00:00 AM],0,0
"01",24142,1,"0521010102001  ",1,61430,0,0,[2018/08/28:12:00:00 AM],0,0
"01",23590,2,"0302082001018  ",2,1420,0,0,[2018/05/21:12:00:00 AM],0,0
"01",23590,3,"0302082001063  ",2,157,0,0,[2018/05/21:12:00:00 AM],0,0
"01",23590,4,"0302082001064  ",2,153,0,0,[2018/05/21:12:00:00 AM],0,0
"01",23590,5,"0302082001058  ",1,176,0,0,[2018/05/21:12:00:00 AM],0,0
"01",23590,6,"0302082001061  ",2,297,0,0,[2018/05/21:12:00:00 AM],0,0
"01",23590,7,"0302082001060  ",2,283,0,0,[2018/05/21:12:00:00 AM],0,0
"01",23590,8,"0302082001067  ",2,533,0,0,[2018/05/21:12:00:00 AM],0,0
"01",23590,9,"0302082001068  ",2,546,0,0,[2018/05/21:12:00:00 AM],0,0
"01",23590,10,"0302082001065  ",2,769,0,0,[2018/05/21:12:00:00 AM],0,0
"01",23590,11,"0302082001066  ",2,806,0,0,[2018/05/21:12:00:00 AM],0,0
"01",24418,2,"0301020101014  ",1,21940,0,0,[2018/12/15:12:00:00 AM],0,0
"01",21572,5,"3305010203006  ",3,25234,0,0,[2019/05/20:12:00:00 AM],0,0
"01",30928,1,"3201010101001  ",1,30.3,0,0,[2021/08/30:12:00:00 AM],0,0
"01",21572,6,"3305010203003  ",3,26218,0,0,[2019/05/20:12:00:00 AM],0,0
"01",21572,7,"3305010203005  ",3,668,0,0,[2019/05/20:12:00:00 AM],0,0
"01",21572,8,"3305010203004  ",3,1095,0,0,[2019/05/20:12:00:00 AM],0,0
"01",28514,1,"0301030103004  ",1,5750,0,0,[2020/09/22:12:00:00 AM],0,0
"01",28514,2,"0301030103005  ",2,225.46,0,0,[2020/09/22:12:00:00 AM],0,0
"01",30928,2,"3201010101001  ",1,30.3,0,0,[2021/08/30:12:00:00 AM],0,0
"01",29553,1,"3201010101001  ",1,38.6,0,0,[2021/05/17:12:00:00 AM],0,0
"01",29553,2,"3201010101001  ",1,39.2,0,0,[2021/05/17:12:00:00 AM],0,0
"01",29553,3,"3201010101001  ",1,40,0,0,[2021/05/17:12:00:00 AM],0,0
"01",29553,4,"3201010101001  ",1,39.2,0,0,[2021/05/17:12:00:00 AM],0,0
"01",28514,3,"0301030103008  ",3,1094.67,0,0,[2020/09/22:12:00:00 AM],0,0
"01",28514,4,"0301030103032  ",4,535.69,0,0,[2020/09/22:12:00:00 AM],0,0
"01",28514,5,"0301030103009  ",3,1150.57,0,0,[2020/09/22:12:00:00 AM],0,0
"01",29553,5,"3201010101001  ",1,39.8,0,0,[2021/05/17:12:00:00 AM],0,0
"01",28514,6,"0203030105002  ",1,23571,0,0,[2020/09/22:12:00:00 AM],0,0
"01",30928,3,"3201010101001  ",1,30.3,0,0,[2021/08/30:12:00:00 AM],0,0
"01",29553,6,"3201010101001  ",1,41.4,0,0,[2021/05/17:12:00:00 AM],0,0
"01",24123,2,"0302080101001  ",20,366,0,0,[2018/10/05:12:00:00 AM],0,0
"01",30833,1,"3201010101001  ",1,45.3,0,0,[2021/08/17:12:00:00 AM],0,0
"01",30928,4,"3201010101001  ",1,30.3,0,0,[2021/08/30:12:00:00 AM],0,0
"01",28881,1,"0203030105005  ",1,13455,0,0,[2020/11/10:12:00:00 AM],0,0
"01",28333,1,"3201010101001  ",1,25.4,0,0,[2020/08/26:12:00:00 AM],0,0
"01",30141,1,"3201010101001  ",1,41,0,0,[2021/05/21:12:00:00 AM],0,0
"01",30941,1,"0301020205043  ",1,48708,0,0,[2021/08/31:12:00:00 AM],0,0
"01",24123,3,"0302080101003  ",20,185,0,0,[2018/10/05:12:00:00 AM],0,0
"01",23872,1,"0301030105004  ",6,434,0,0,[2018/07/13:12:00:00 AM],0,0
"01",24142,2,"0301110103096  ",1,13400,0,0,[2018/08/28:12:00:00 AM],0,0
"01",24123,4,"0302080101004  ",20,190,0,0,[2018/10/05:12:00:00 AM],0,0
"01",24139,1,"0301020101166  ",1,8605,0,0,[2018/09/20:12:00:00 AM],0,0
"01",23872,2,"0301030105003  ",6,432,0,0,[2018/07/13:12:00:00 AM],0,0
"01",24139,2,"0301020101162  ",1,5505,0,0,[2018/09/20:12:00:00 AM],0,0
"01",24139,3,"0301020101024  ",1,414.2,0,0,[2018/08/28:12:00:00 AM],0,0
"01",24123,1,"0302080101002  ",20,351,0,0,[2018/10/05:12:00:00 AM],0,0
"01",24123,5,"0302090302001  ",220,14.4,0,0,[2018/10/05:12:00:00 AM],0,0
"01",24123,6,"0301030103009  ",9,1169,0,0,[2018/08/23:12:00:00 AM],0,0
"01",24123,7,"0302020101019  ",140,77.26,0,0,[2018/10/05:12:00:00 AM],0,0
"01",24123,8,"0302080101005  ",20,518,0,0,[2018/10/05:12:00:00 AM],0,0
"01",24123,9,"0302080101006  ",20,475.28,0,0,[2018/10/05:12:00:00 AM],0,0
